Time (s),White Line Pos,User Input,Actual Position,Margin of Error
11.99467,WLP,INPUT,0,Margin of Error
12.01093,WLP,INPUT,0,Margin of Error
12.03544,WLP,INPUT,0,Margin of Error
12.05398,WLP,INPUT,0,Margin of Error
12.07463,WLP,INPUT,0,Margin of Error
12.09506,WLP,INPUT,0,Margin of Error
12.11577,WLP,INPUT,0,Margin of Error
12.13421,WLP,INPUT,0,Margin of Error
12.15555,WLP,INPUT,0,Margin of Error
12.17439,WLP,INPUT,0,Margin of Error
12.19491,WLP,INPUT,0,Margin of Error
12.21544,WLP,INPUT,0,Margin of Error
12.23492,WLP,INPUT,0,Margin of Error
12.25381,WLP,INPUT,0,Margin of Error
12.27396,WLP,INPUT,0,Margin of Error
12.29533,WLP,INPUT,0,Margin of Error
12.3104,WLP,INPUT,0,Margin of Error
12.33334,WLP,INPUT,0,Margin of Error
12.35536,WLP,INPUT,0,Margin of Error
12.36092,WLP,INPUT,0,Margin of Error
12.39582,WLP,INPUT,0,Margin of Error
12.41468,WLP,INPUT,0,Margin of Error
12.43581,WLP,INPUT,0,Margin of Error
12.45549,WLP,INPUT,0,Margin of Error
12.47451,WLP,INPUT,0,Margin of Error
12.49381,WLP,INPUT,0,Margin of Error
12.5158,WLP,INPUT,0,Margin of Error
12.5348,WLP,INPUT,0,Margin of Error
12.55533,WLP,INPUT,0,Margin of Error
12.57542,WLP,INPUT,0,Margin of Error
12.59531,WLP,INPUT,0,Margin of Error
12.61506,WLP,INPUT,0,Margin of Error
12.63482,WLP,INPUT,0,Margin of Error
12.65383,WLP,INPUT,0,Margin of Error
12.67582,WLP,INPUT,0,Margin of Error
12.69481,WLP,INPUT,0,Margin of Error
12.71438,WLP,INPUT,0,Margin of Error
12.73484,WLP,INPUT,0,Margin of Error
12.75492,WLP,INPUT,0,Margin of Error
12.77377,WLP,INPUT,0,Margin of Error
12.79474,WLP,INPUT,0,Margin of Error
12.81477,WLP,INPUT,0,Margin of Error
12.83478,WLP,INPUT,0,Margin of Error
12.85532,WLP,INPUT,0,Margin of Error
12.87495,WLP,INPUT,0,Margin of Error
12.89504,WLP,INPUT,0,Margin of Error
12.91378,WLP,INPUT,0,Margin of Error
12.91963,WLP,INPUT,0,Margin of Error
12.93909,WLP,INPUT,0,Margin of Error
12.9614,WLP,INPUT,0,Margin of Error
12.98593,WLP,INPUT,0,Margin of Error
13.01482,WLP,INPUT,0,Margin of Error
13.03537,WLP,INPUT,0,Margin of Error
13.05435,WLP,INPUT,0,Margin of Error
13.07419,WLP,INPUT,0,Margin of Error
13.09519,WLP,INPUT,0,Margin of Error
13.1152,WLP,INPUT,0,Margin of Error
13.13575,WLP,INPUT,0,Margin of Error
13.15518,WLP,INPUT,0,Margin of Error
13.17568,WLP,INPUT,0,Margin of Error
13.19449,WLP,INPUT,0,Margin of Error
13.21385,WLP,INPUT,0,Margin of Error
13.23368,WLP,INPUT,0,Margin of Error
13.24772,WLP,INPUT,0,Margin of Error
13.271,WLP,INPUT,0,Margin of Error
13.29341,WLP,INPUT,0,Margin of Error
13.30683,WLP,INPUT,0,Margin of Error
13.32686,WLP,INPUT,0,Margin of Error
13.34671,WLP,INPUT,0,Margin of Error
13.37557,WLP,INPUT,0,Margin of Error
13.39523,WLP,INPUT,0,Margin of Error
13.41423,WLP,INPUT,0,Margin of Error
13.43397,WLP,INPUT,0,Margin of Error
13.45573,WLP,INPUT,0,Margin of Error
13.47451,WLP,INPUT,0,Margin of Error
13.49444,WLP,INPUT,0,Margin of Error
13.51537,WLP,INPUT,0,Margin of Error
13.53574,WLP,INPUT,0,Margin of Error
13.55546,WLP,INPUT,0,Margin of Error
13.57475,WLP,INPUT,0,Margin of Error
13.59534,WLP,INPUT,0,Margin of Error
13.61574,WLP,INPUT,0,Margin of Error
13.62886,WLP,INPUT,0,Margin of Error
13.6456,WLP,INPUT,0,Margin of Error
13.66645,WLP,INPUT,0,Margin of Error
13.69529,WLP,INPUT,0,Margin of Error
13.70918,WLP,INPUT,0,Margin of Error
13.73495,WLP,INPUT,0,Margin of Error
13.75401,WLP,INPUT,0,Margin of Error
13.77529,WLP,INPUT,0,Margin of Error
13.7948,WLP,INPUT,0,Margin of Error
13.81533,WLP,INPUT,0,Margin of Error
13.8343,WLP,INPUT,0,Margin of Error
13.85494,WLP,INPUT,0,Margin of Error
13.87395,WLP,INPUT,0,Margin of Error
13.8948,WLP,INPUT,0,Margin of Error
13.91431,WLP,INPUT,0,Margin of Error
13.93478,WLP,INPUT,0,Margin of Error
13.9553,WLP,INPUT,0,Margin of Error
13.97469,WLP,INPUT,0,Margin of Error
13.99542,WLP,INPUT,0,Margin of Error
14.01568,WLP,INPUT,0,Margin of Error
14.03537,WLP,INPUT,0,Margin of Error
14.05518,WLP,INPUT,0,Margin of Error
14.07424,WLP,INPUT,0,Margin of Error
14.09423,WLP,INPUT,0,Margin of Error
14.11482,WLP,INPUT,0,Margin of Error
14.13579,WLP,INPUT,0,Margin of Error
14.15576,WLP,INPUT,0,Margin of Error
14.17572,WLP,INPUT,0,Margin of Error
14.19506,WLP,INPUT,0,Margin of Error
14.21423,WLP,INPUT,0,Margin of Error
14.23506,WLP,INPUT,0,Margin of Error
14.25471,WLP,INPUT,0,Margin of Error
14.2753,WLP,INPUT,0,Margin of Error
14.29389,WLP,INPUT,0,Margin of Error
14.31572,WLP,INPUT,0,Margin of Error
14.33538,WLP,INPUT,0,Margin of Error
14.35539,WLP,INPUT,0,Margin of Error
14.37433,WLP,INPUT,0,Margin of Error
14.39491,WLP,INPUT,0,Margin of Error
14.41484,WLP,INPUT,0,Margin of Error
14.43525,WLP,INPUT,0,Margin of Error
14.45525,WLP,INPUT,0,Margin of Error
14.47537,WLP,INPUT,0,Margin of Error
14.49553,WLP,INPUT,0,Margin of Error
14.51476,WLP,INPUT,0,Margin of Error
14.53426,WLP,INPUT,0,Margin of Error
14.55455,WLP,INPUT,0,Margin of Error
14.57431,WLP,INPUT,0,Margin of Error
14.59478,WLP,INPUT,0,Margin of Error
14.61477,WLP,INPUT,0,Margin of Error
14.63429,WLP,INPUT,0,Margin of Error
14.65349,WLP,INPUT,0,Margin of Error
14.67437,WLP,INPUT,0,Margin of Error
14.69485,WLP,INPUT,0,Margin of Error
14.71404,WLP,INPUT,0,Margin of Error
14.73482,WLP,INPUT,0,Margin of Error
14.75581,WLP,INPUT,0,Margin of Error
14.77494,WLP,INPUT,0,Margin of Error
14.79536,WLP,INPUT,0,Margin of Error
14.8148,WLP,INPUT,0,Margin of Error
14.83481,WLP,INPUT,0,Margin of Error
14.85502,WLP,INPUT,0,Margin of Error
14.87527,WLP,INPUT,0,Margin of Error
14.89506,WLP,INPUT,0,Margin of Error
14.91491,WLP,INPUT,0,Margin of Error
14.93377,WLP,INPUT,0,Margin of Error
14.95529,WLP,INPUT,0,Margin of Error
14.97579,WLP,INPUT,0,Margin of Error
14.99501,WLP,INPUT,0,Margin of Error
15.0153,WLP,INPUT,0,Margin of Error
15.03582,WLP,INPUT,0,Margin of Error
15.05402,WLP,INPUT,0,Margin of Error
15.07482,WLP,INPUT,0,Margin of Error
15.09529,WLP,INPUT,0,Margin of Error
15.11556,WLP,INPUT,0,Margin of Error
15.13447,WLP,INPUT,0,Margin of Error
15.15574,WLP,INPUT,0,Margin of Error
15.17575,WLP,INPUT,0,Margin of Error
15.19438,WLP,INPUT,0,Margin of Error
15.21581,WLP,INPUT,0,Margin of Error
15.2313,WLP,INPUT,0,Margin of Error
15.25481,WLP,INPUT,0,Margin of Error
15.2749,WLP,INPUT,0,Margin of Error
15.29563,WLP,INPUT,0,Margin of Error
15.3138,WLP,INPUT,0,Margin of Error
15.33526,WLP,INPUT,0,Margin of Error
15.3548,WLP,INPUT,0,Margin of Error
15.37495,WLP,INPUT,0,Margin of Error
15.39528,WLP,INPUT,0,Margin of Error
15.41536,WLP,INPUT,0,Margin of Error
15.43396,WLP,INPUT,0,Margin of Error
15.45383,WLP,INPUT,0,Margin of Error
15.47519,WLP,INPUT,0,Margin of Error
15.49473,WLP,INPUT,0,Margin of Error
15.51528,WLP,INPUT,0,Margin of Error
15.53526,WLP,INPUT,0,Margin of Error
15.55527,WLP,INPUT,0,Margin of Error
15.57576,WLP,INPUT,0,Margin of Error
15.59527,WLP,INPUT,0,Margin of Error
15.61427,WLP,INPUT,0,Margin of Error
15.63453,WLP,INPUT,0,Margin of Error
15.65427,WLP,INPUT,0,Margin of Error
15.67553,WLP,INPUT,0,Margin of Error
15.6953,WLP,INPUT,0,Margin of Error
15.71476,WLP,INPUT,0,Margin of Error
15.73543,WLP,INPUT,0,Margin of Error
15.754,WLP,INPUT,0,Margin of Error
15.77479,WLP,INPUT,0,Margin of Error
15.79487,WLP,INPUT,0,Margin of Error
15.81479,WLP,INPUT,0,Margin of Error
15.8338,WLP,INPUT,0,Margin of Error
15.85581,WLP,INPUT,0,Margin of Error
15.87494,WLP,INPUT,0,Margin of Error
15.89477,WLP,INPUT,0,Margin of Error
15.91475,WLP,INPUT,0,Margin of Error
15.93565,WLP,INPUT,0,Margin of Error
15.9548,WLP,INPUT,0,Margin of Error
15.9738,WLP,INPUT,0,Margin of Error
15.99427,WLP,INPUT,0,Margin of Error
16.01434,WLP,INPUT,0,Margin of Error
16.03426,WLP,INPUT,0,Margin of Error
16.05577,WLP,INPUT,0,Margin of Error
16.07431,WLP,INPUT,0,Margin of Error
16.09529,WLP,INPUT,0,Margin of Error
16.11421,WLP,INPUT,0,Margin of Error
16.13378,WLP,INPUT,0,Margin of Error
16.1543,WLP,INPUT,0,Margin of Error
16.17531,WLP,INPUT,0,Margin of Error
16.19582,WLP,INPUT,0,Margin of Error
16.21548,WLP,INPUT,0,Margin of Error
16.23501,WLP,INPUT,0,Margin of Error
16.25396,WLP,INPUT,0,Margin of Error
16.27578,WLP,INPUT,0,Margin of Error
16.29552,WLP,INPUT,0,Margin of Error
16.31429,WLP,INPUT,0,Margin of Error
16.3348,WLP,INPUT,0,Margin of Error
16.35465,WLP,INPUT,0,Margin of Error
16.37568,WLP,INPUT,0,Margin of Error
16.39524,WLP,INPUT,0,Margin of Error
16.41427,WLP,INPUT,0,Margin of Error
16.43579,WLP,INPUT,0,Margin of Error
16.45483,WLP,INPUT,0,Margin of Error
16.47394,WLP,INPUT,0,Margin of Error
16.49347,WLP,INPUT,0,Margin of Error
16.51446,WLP,INPUT,0,Margin of Error
16.53492,WLP,INPUT,0,Margin of Error
16.55492,WLP,INPUT,0,Margin of Error
16.5756,WLP,INPUT,0,Margin of Error
16.5953,WLP,INPUT,0,Margin of Error
16.61478,WLP,INPUT,0,Margin of Error
16.63529,WLP,INPUT,0,Margin of Error
16.65557,WLP,INPUT,0,Margin of Error
16.67464,WLP,INPUT,0,Margin of Error
16.69531,WLP,INPUT,0,Margin of Error
16.71531,WLP,INPUT,0,Margin of Error
16.73582,WLP,INPUT,0,Margin of Error
16.75582,WLP,INPUT,0,Margin of Error
16.77453,WLP,INPUT,0,Margin of Error
16.79451,WLP,INPUT,0,Margin of Error
16.81479,WLP,INPUT,0,Margin of Error
16.8353,WLP,INPUT,0,Margin of Error
16.85522,WLP,INPUT,0,Margin of Error
16.87431,WLP,INPUT,0,Margin of Error
16.89479,WLP,INPUT,0,Margin of Error
16.91479,WLP,INPUT,0,Margin of Error
16.9358,WLP,INPUT,0,Margin of Error
16.95513,WLP,INPUT,0,Margin of Error
16.97381,WLP,INPUT,0,Margin of Error
16.99482,WLP,INPUT,0,Margin of Error
17.01381,WLP,INPUT,0,Margin of Error
17.03545,WLP,INPUT,0,Margin of Error
17.05396,WLP,INPUT,0,Margin of Error
17.07528,WLP,INPUT,0,Margin of Error
17.09478,WLP,INPUT,0,Margin of Error
17.11487,WLP,INPUT,0,Margin of Error
17.13428,WLP,INPUT,0,Margin of Error
17.15478,WLP,INPUT,0,Margin of Error
17.17529,WLP,INPUT,0,Margin of Error
17.19431,WLP,INPUT,0,Margin of Error
17.21533,WLP,INPUT,0,Margin of Error
17.2344,WLP,INPUT,0,Margin of Error
17.25581,WLP,INPUT,0,Margin of Error
17.27581,WLP,INPUT,0,Margin of Error
17.2943,WLP,INPUT,0,Margin of Error
17.31578,WLP,INPUT,0,Margin of Error
17.33427,WLP,INPUT,0,Margin of Error
17.35429,WLP,INPUT,0,Margin of Error
17.37461,WLP,INPUT,0,Margin of Error
17.3953,WLP,INPUT,0,Margin of Error
17.41479,WLP,INPUT,0,Margin of Error
17.43482,WLP,INPUT,0,Margin of Error
17.45429,WLP,INPUT,0,Margin of Error
17.47479,WLP,INPUT,0,Margin of Error
17.4949,WLP,INPUT,0,Margin of Error
17.5139,WLP,INPUT,0,Margin of Error
17.53572,WLP,INPUT,0,Margin of Error
17.55428,WLP,INPUT,0,Margin of Error
17.57506,WLP,INPUT,0,Margin of Error
17.59574,WLP,INPUT,0,Margin of Error
17.61475,WLP,INPUT,0,Margin of Error
17.63526,WLP,INPUT,0,Margin of Error
17.65525,WLP,INPUT,0,Margin of Error
17.67456,WLP,INPUT,0,Margin of Error
17.69561,WLP,INPUT,0,Margin of Error
17.71453,WLP,INPUT,0,Margin of Error
17.73528,WLP,INPUT,0,Margin of Error
17.75579,WLP,INPUT,0,Margin of Error
17.7753,WLP,INPUT,0,Margin of Error
17.7946,WLP,INPUT,0,Margin of Error
17.81542,WLP,INPUT,0,Margin of Error
17.83582,WLP,INPUT,0,Margin of Error
17.8558,WLP,INPUT,0,Margin of Error
17.87547,WLP,INPUT,0,Margin of Error
17.8948,WLP,INPUT,0,Margin of Error
17.9153,WLP,INPUT,0,Margin of Error
17.93506,WLP,INPUT,0,Margin of Error
17.9548,WLP,INPUT,0,Margin of Error
17.9753,WLP,INPUT,0,Margin of Error
17.99508,WLP,INPUT,0,Margin of Error
18.01531,WLP,INPUT,0,Margin of Error
18.03499,WLP,INPUT,0,Margin of Error
18.05529,WLP,INPUT,0,Margin of Error
18.07537,WLP,INPUT,0,Margin of Error
18.09495,WLP,INPUT,0,Margin of Error
18.11531,WLP,INPUT,0,Margin of Error
18.13487,WLP,INPUT,0,Margin of Error
18.15489,WLP,INPUT,0,Margin of Error
18.17484,WLP,INPUT,0,Margin of Error
18.19432,WLP,INPUT,0,Margin of Error
18.21564,WLP,INPUT,0,Margin of Error
18.23477,WLP,INPUT,0,Margin of Error
18.25544,WLP,INPUT,0,Margin of Error
18.27497,WLP,INPUT,0,Margin of Error
18.29528,WLP,INPUT,0,Margin of Error
18.31484,WLP,INPUT,0,Margin of Error
18.33533,WLP,INPUT,0,Margin of Error
18.35498,WLP,INPUT,0,Margin of Error
18.3758,WLP,INPUT,0,Margin of Error
18.39574,WLP,INPUT,0,Margin of Error
18.41529,WLP,INPUT,0,Margin of Error
18.4338,WLP,INPUT,0,Margin of Error
18.45582,WLP,INPUT,0,Margin of Error
18.46645,WLP,INPUT,0,Margin of Error
18.49578,WLP,INPUT,0,Margin of Error
18.51479,WLP,INPUT,0,Margin of Error
18.53505,WLP,INPUT,0,Margin of Error
18.55528,WLP,INPUT,0,Margin of Error
18.57538,WLP,INPUT,0,Margin of Error
18.59492,WLP,INPUT,0,Margin of Error
18.61543,WLP,INPUT,0,Margin of Error
18.63491,WLP,INPUT,0,Margin of Error
18.65379,WLP,INPUT,0,Margin of Error
18.67579,WLP,INPUT,0,Margin of Error
18.69579,WLP,INPUT,0,Margin of Error
18.71481,WLP,INPUT,0,Margin of Error
18.73581,WLP,INPUT,0,Margin of Error
18.75583,WLP,INPUT,0,Margin of Error
18.77429,WLP,INPUT,0,Margin of Error
18.79578,WLP,INPUT,0,Margin of Error
18.81431,WLP,INPUT,0,Margin of Error
18.83451,WLP,INPUT,0,Margin of Error
18.85418,WLP,INPUT,0,Margin of Error
18.87579,WLP,INPUT,0,Margin of Error
18.89429,WLP,INPUT,0,Margin of Error
18.91527,WLP,INPUT,0,Margin of Error
18.93538,WLP,INPUT,0,Margin of Error
18.95479,WLP,INPUT,0,Margin of Error
18.97528,WLP,INPUT,0,Margin of Error
18.99529,WLP,INPUT,0,Margin of Error
19.0153,WLP,INPUT,0,Margin of Error
19.03472,WLP,INPUT,0,Margin of Error
19.05527,WLP,INPUT,0,Margin of Error
19.0736,WLP,INPUT,0,Margin of Error
19.095,WLP,INPUT,0,Margin of Error
19.1153,WLP,INPUT,0,Margin of Error
19.1338,WLP,INPUT,0,Margin of Error
19.1548,WLP,INPUT,0,Margin of Error
19.175,WLP,INPUT,0,Margin of Error
19.19582,WLP,INPUT,0,Margin of Error
19.21394,WLP,INPUT,0,Margin of Error
19.23578,WLP,INPUT,0,Margin of Error
19.25578,WLP,INPUT,0,Margin of Error
19.27479,WLP,INPUT,0,Margin of Error
19.29531,WLP,INPUT,0,Margin of Error
19.31568,WLP,INPUT,0,Margin of Error
19.33566,WLP,INPUT,0,Margin of Error
19.35532,WLP,INPUT,0,Margin of Error
19.37537,WLP,INPUT,0,Margin of Error
19.39416,WLP,INPUT,0,Margin of Error
19.41469,WLP,INPUT,0,Margin of Error
19.43569,WLP,INPUT,0,Margin of Error
19.45573,WLP,INPUT,0,Margin of Error
19.47556,WLP,INPUT,0,Margin of Error
19.49471,WLP,INPUT,0,Margin of Error
19.51476,WLP,INPUT,0,Margin of Error
19.53518,WLP,INPUT,0,Margin of Error
19.55469,WLP,INPUT,0,Margin of Error
19.57474,WLP,INPUT,0,Margin of Error
19.5947,WLP,INPUT,0,Margin of Error
19.61485,WLP,INPUT,0,Margin of Error
19.63469,WLP,INPUT,0,Margin of Error
19.65491,WLP,INPUT,0,Margin of Error
19.67472,WLP,INPUT,0,Margin of Error
19.6947,WLP,INPUT,0,Margin of Error
19.7148,WLP,INPUT,0,Margin of Error
19.73474,WLP,INPUT,0,Margin of Error
19.75522,WLP,INPUT,0,Margin of Error
19.77473,WLP,INPUT,0,Margin of Error
19.79523,WLP,INPUT,0,Margin of Error
19.81576,WLP,INPUT,0,Margin of Error
19.83572,WLP,INPUT,0,Margin of Error
19.85507,WLP,INPUT,0,Margin of Error
19.87575,WLP,INPUT,0,Margin of Error
19.89522,WLP,INPUT,0,Margin of Error
19.91575,WLP,INPUT,0,Margin of Error
19.93476,WLP,INPUT,0,Margin of Error
19.95428,WLP,INPUT,0,Margin of Error
19.97439,WLP,INPUT,0,Margin of Error
19.9954,WLP,INPUT,0,Margin of Error
20.01555,WLP,INPUT,0,Margin of Error
20.03578,WLP,INPUT,0,Margin of Error
20.0553,WLP,INPUT,0,Margin of Error
20.06703,WLP,INPUT,0,Margin of Error
20.0951,WLP,INPUT,0,Margin of Error
20.11579,WLP,INPUT,0,Margin of Error
20.13581,WLP,INPUT,0,Margin of Error
20.15497,WLP,INPUT,0,Margin of Error
20.17523,WLP,INPUT,0,Margin of Error
20.19575,WLP,INPUT,0,Margin of Error
20.21431,WLP,INPUT,0,Margin of Error
20.23527,WLP,INPUT,0,Margin of Error
20.25528,WLP,INPUT,0,Margin of Error
20.27378,WLP,INPUT,0,Margin of Error
20.29579,WLP,INPUT,0,Margin of Error
20.31412,WLP,INPUT,0,Margin of Error
20.33475,WLP,INPUT,0,Margin of Error
20.35525,WLP,INPUT,0,Margin of Error
20.37526,WLP,INPUT,0,Margin of Error
20.39529,WLP,INPUT,0,Margin of Error
20.41549,WLP,INPUT,0,Margin of Error
20.43428,WLP,INPUT,0,Margin of Error
20.45481,WLP,INPUT,0,Margin of Error
20.46873,WLP,INPUT,0,Margin of Error
20.49441,WLP,INPUT,0,Margin of Error
20.51526,WLP,INPUT,0,Margin of Error
20.53574,WLP,INPUT,0,Margin of Error
20.5558,WLP,INPUT,0,Margin of Error
20.57576,WLP,INPUT,0,Margin of Error
20.59575,WLP,INPUT,0,Margin of Error
20.61529,WLP,INPUT,0,Margin of Error
20.63477,WLP,INPUT,0,Margin of Error
20.65381,WLP,INPUT,0,Margin of Error
20.67577,WLP,INPUT,0,Margin of Error
20.69529,WLP,INPUT,0,Margin of Error
20.71531,WLP,INPUT,0,Margin of Error
20.73528,WLP,INPUT,0,Margin of Error
20.75493,WLP,INPUT,0,Margin of Error
20.77488,WLP,INPUT,0,Margin of Error
20.79479,WLP,INPUT,0,Margin of Error
20.81441,WLP,INPUT,0,Margin of Error
20.83491,WLP,INPUT,0,Margin of Error
20.85507,WLP,INPUT,0,Margin of Error
20.87479,WLP,INPUT,0,Margin of Error
20.89579,WLP,INPUT,0,Margin of Error
20.91478,WLP,INPUT,0,Margin of Error
20.93445,WLP,INPUT,0,Margin of Error
20.95479,WLP,INPUT,0,Margin of Error
20.9734,WLP,INPUT,0,Margin of Error
20.99425,WLP,INPUT,0,Margin of Error
21.01542,WLP,INPUT,0,Margin of Error
21.03575,WLP,INPUT,0,Margin of Error
21.05426,WLP,INPUT,0,Margin of Error
21.07296,WLP,INPUT,0,Margin of Error
21.09352,WLP,INPUT,0,Margin of Error
21.11538,WLP,INPUT,0,Margin of Error
21.1357,WLP,INPUT,0,Margin of Error
21.15483,WLP,INPUT,0,Margin of Error
21.17533,WLP,INPUT,0,Margin of Error
21.19531,WLP,INPUT,0,Margin of Error
21.21483,WLP,INPUT,0,Margin of Error
21.2354,WLP,INPUT,0,Margin of Error
21.25493,WLP,INPUT,0,Margin of Error
21.27378,WLP,INPUT,0,Margin of Error
21.29529,WLP,INPUT,0,Margin of Error
21.31569,WLP,INPUT,0,Margin of Error
21.3349,WLP,INPUT,0,Margin of Error
21.35504,WLP,INPUT,0,Margin of Error
21.37582,WLP,INPUT,0,Margin of Error
21.39539,WLP,INPUT,0,Margin of Error
21.41581,WLP,INPUT,0,Margin of Error
21.43532,WLP,INPUT,0,Margin of Error
21.4558,WLP,INPUT,0,Margin of Error
21.47429,WLP,INPUT,0,Margin of Error
21.49562,WLP,INPUT,0,Margin of Error
21.51546,WLP,INPUT,0,Margin of Error
21.53528,WLP,INPUT,0,Margin of Error
21.55429,WLP,INPUT,0,Margin of Error
21.5753,WLP,INPUT,0,Margin of Error
21.59579,WLP,INPUT,0,Margin of Error
21.61432,WLP,INPUT,0,Margin of Error
21.6353,WLP,INPUT,0,Margin of Error
21.65474,WLP,INPUT,0,Margin of Error
21.67475,WLP,INPUT,0,Margin of Error
21.69513,WLP,INPUT,0,Margin of Error
21.71537,WLP,INPUT,0,Margin of Error
21.7358,WLP,INPUT,0,Margin of Error
21.75578,WLP,INPUT,0,Margin of Error
21.77477,WLP,INPUT,0,Margin of Error
21.79536,WLP,INPUT,0,Margin of Error
21.81378,WLP,INPUT,0,Margin of Error
21.83395,WLP,INPUT,0,Margin of Error
21.8553,WLP,INPUT,0,Margin of Error
21.87531,WLP,INPUT,0,Margin of Error
21.89577,WLP,INPUT,0,Margin of Error
21.91489,WLP,INPUT,0,Margin of Error
21.9353,WLP,INPUT,0,Margin of Error
21.95509,WLP,INPUT,0,Margin of Error
21.97579,WLP,INPUT,0,Margin of Error
21.99534,WLP,INPUT,0,Margin of Error
22.0153,WLP,INPUT,0,Margin of Error
22.03546,WLP,INPUT,0,Margin of Error
22.05478,WLP,INPUT,0,Margin of Error
22.07427,WLP,INPUT,0,Margin of Error
22.0954,WLP,INPUT,0,Margin of Error
22.11476,WLP,INPUT,0,Margin of Error
22.13473,WLP,INPUT,0,Margin of Error
22.15579,WLP,INPUT,0,Margin of Error
22.17533,WLP,INPUT,0,Margin of Error
22.19581,WLP,INPUT,0,Margin of Error
22.21536,WLP,INPUT,0,Margin of Error
22.23481,WLP,INPUT,0,Margin of Error
22.2558,WLP,INPUT,0,Margin of Error
22.27476,WLP,INPUT,0,Margin of Error
22.29478,WLP,INPUT,0,Margin of Error
22.3139,WLP,INPUT,0,Margin of Error
22.33578,WLP,INPUT,0,Margin of Error
22.35579,WLP,INPUT,0,Margin of Error
22.37489,WLP,INPUT,0,Margin of Error
22.39579,WLP,INPUT,0,Margin of Error
22.41391,WLP,INPUT,0,Margin of Error
22.43478,WLP,INPUT,0,Margin of Error
22.45484,WLP,INPUT,0,Margin of Error
22.47533,WLP,INPUT,0,Margin of Error
22.49531,WLP,INPUT,0,Margin of Error
22.51479,WLP,INPUT,0,Margin of Error
22.53528,WLP,INPUT,0,Margin of Error
22.55478,WLP,INPUT,0,Margin of Error
22.57394,WLP,INPUT,0,Margin of Error
22.59528,WLP,INPUT,0,Margin of Error
22.6153,WLP,INPUT,0,Margin of Error
22.63579,WLP,INPUT,0,Margin of Error
22.65436,WLP,INPUT,0,Margin of Error
22.67579,WLP,INPUT,0,Margin of Error
22.69485,WLP,INPUT,0,Margin of Error
22.7148,WLP,INPUT,0,Margin of Error
22.73482,WLP,INPUT,0,Margin of Error
22.75541,WLP,INPUT,0,Margin of Error
22.77579,WLP,INPUT,0,Margin of Error
22.79528,WLP,INPUT,0,Margin of Error
22.81578,WLP,INPUT,0,Margin of Error
22.83378,WLP,INPUT,0,Margin of Error
22.85538,WLP,INPUT,0,Margin of Error
22.8753,WLP,INPUT,0,Margin of Error
22.89571,WLP,INPUT,0,Margin of Error
22.91499,WLP,INPUT,0,Margin of Error
22.9353,WLP,INPUT,0,Margin of Error
22.95529,WLP,INPUT,0,Margin of Error
22.97528,WLP,INPUT,0,Margin of Error
22.9953,WLP,INPUT,0,Margin of Error
23.01582,WLP,INPUT,0,Margin of Error
23.03551,WLP,INPUT,0,Margin of Error
23.05583,WLP,INPUT,0,Margin of Error
23.07524,WLP,INPUT,0,Margin of Error
23.09546,WLP,INPUT,0,Margin of Error
23.11425,WLP,INPUT,0,Margin of Error
23.13475,WLP,INPUT,0,Margin of Error
23.15477,WLP,INPUT,0,Margin of Error
23.17528,WLP,INPUT,0,Margin of Error
23.19526,WLP,INPUT,0,Margin of Error
23.21577,WLP,INPUT,0,Margin of Error
23.23496,WLP,INPUT,0,Margin of Error
23.25506,WLP,INPUT,0,Margin of Error
23.27478,WLP,INPUT,0,Margin of Error
23.2958,WLP,INPUT,0,Margin of Error
23.31479,WLP,INPUT,0,Margin of Error
23.33477,WLP,INPUT,0,Margin of Error
23.35477,WLP,INPUT,0,Margin of Error
23.3753,WLP,INPUT,0,Margin of Error
23.39379,WLP,INPUT,0,Margin of Error
23.41478,WLP,INPUT,0,Margin of Error
23.43484,WLP,INPUT,0,Margin of Error
23.4538,WLP,INPUT,0,Margin of Error
23.47503,WLP,INPUT,0,Margin of Error
23.49506,WLP,INPUT,0,Margin of Error
23.51455,WLP,INPUT,0,Margin of Error
23.53414,WLP,INPUT,0,Margin of Error
23.55414,WLP,INPUT,0,Margin of Error
23.57461,WLP,INPUT,0,Margin of Error
23.59527,WLP,INPUT,0,Margin of Error
23.61579,WLP,INPUT,0,Margin of Error
23.63577,WLP,INPUT,0,Margin of Error
23.65552,WLP,INPUT,0,Margin of Error
23.67529,WLP,INPUT,0,Margin of Error
23.69478,WLP,INPUT,0,Margin of Error
23.71577,WLP,INPUT,0,Margin of Error
23.73343,WLP,INPUT,0,Margin of Error
23.7558,WLP,INPUT,0,Margin of Error
23.77531,WLP,INPUT,0,Margin of Error
23.79432,WLP,INPUT,0,Margin of Error
23.81527,WLP,INPUT,0,Margin of Error
23.83531,WLP,INPUT,0,Margin of Error
23.85436,WLP,INPUT,0,Margin of Error
23.87404,WLP,INPUT,0,Margin of Error
23.89533,WLP,INPUT,0,Margin of Error
23.91529,WLP,INPUT,0,Margin of Error
23.93505,WLP,INPUT,0,Margin of Error
23.95531,WLP,INPUT,0,Margin of Error
23.97481,WLP,INPUT,0,Margin of Error
23.9953,WLP,INPUT,0,Margin of Error
24.01453,WLP,INPUT,0,Margin of Error
24.03581,WLP,INPUT,0,Margin of Error
24.05495,WLP,INPUT,0,Margin of Error
24.07533,WLP,INPUT,0,Margin of Error
24.09443,WLP,INPUT,0,Margin of Error
24.11523,WLP,INPUT,0,Margin of Error
